

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              1      0.17E-02  0.83E+01  0.41E-04  0.97E+00
              2      0.17E-02  0.45E+01  0.33E-04  0.97E+00
              3      0.17E-02  0.45E+01  0.32E-04  0.97E+00
              4      0.17E-02  0.45E+01  0.32E-04  0.97E+00
              5      0.17E-02  0.44E+01  0.32E-04  0.97E+00
              6      0.16E-02  0.44E+01  0.31E-04  0.97E+00
              7      0.16E-02  0.44E+01  0.31E-04  0.97E+00
              8      0.16E-02  0.44E+01  0.31E-04  0.97E+00
              9      0.16E-02  0.44E+01  0.31E-04  0.97E+00
             10      0.16E-02  0.44E+01  0.30E-04  0.97E+00
             11      0.16E-02  0.43E+01  0.30E-04  0.97E+00
             12      0.16E-02  0.43E+01  0.30E-04  0.97E+00
             13      0.16E-02  0.43E+01  0.30E-04  0.97E+00
             14      0.16E-02  0.43E+01  0.30E-04  0.97E+00
             15      0.16E-02  0.43E+01  0.29E-04  0.97E+00
             16      0.16E-02  0.43E+01  0.29E-04  0.97E+00
             17      0.16E-02  0.43E+01  0.29E-04  0.97E+00
             18      0.16E-02  0.42E+01  0.29E-04  0.97E+00
             19      0.16E-02  0.42E+01  0.28E-04  0.97E+00
             20      0.16E-02  0.42E+01  0.28E-04  0.97E+00

     Power:  0.17354E+08


                         Increment number 753
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.11E+02  0.36E-04  0.96E+00
              2      0.22E-02  0.54E+01  0.28E-04  0.96E+00
              3      0.22E-02  0.53E+01  0.27E-04  0.96E+00
              4      0.22E-02  0.53E+01  0.26E-04  0.96E+00
              5      0.22E-02  0.53E+01  0.26E-04  0.96E+00
              6      0.22E-02  0.52E+01  0.26E-04  0.96E+00
              7      0.22E-02  0.52E+01  0.25E-04  0.96E+00
              8      0.22E-02  0.52E+01  0.25E-04  0.96E+00
              9      0.22E-02  0.52E+01  0.25E-04  0.96E+00
             10      0.22E-02  0.52E+01  0.24E-04  0.96E+00
             11      0.22E-02  0.52E+01  0.24E-04  0.96E+00
             12      0.21E-02  0.51E+01  0.24E-04  0.96E+00
             13      0.21E-02  0.51E+01  0.23E-04  0.96E+00
             14      0.21E-02  0.51E+01  0.23E-04  0.96E+00
             15      0.21E-02  0.51E+01  0.23E-04  0.96E+00
             16      0.21E-02  0.50E+01  0.23E-04  0.96E+00
             17      0.21E-02  0.50E+01  0.22E-04  0.96E+00
             18      0.21E-02  0.50E+01  0.22E-04  0.96E+00
             19      0.21E-02  0.50E+01  0.22E-04  0.96E+00
             20      0.21E-02  0.50E+01  0.22E-04  0.96E+00

     Power:  0.17363E+08


                         Increment number 754
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.26E-02  0.12E+02  0.30E-04  0.95E+00
              2      0.26E-02  0.59E+01  0.22E-04  0.95E+00
              3      0.26E-02  0.58E+01  0.20E-04  0.95E+00
              4      0.26E-02  0.58E+01  0.20E-04  0.95E+00
              5      0.25E-02  0.58E+01  0.20E-04  0.95E+00
              6      0.25E-02  0.58E+01  0.19E-04  0.95E+00
              7      0.25E-02  0.57E+01  0.19E-04  0.95E+00
              8      0.25E-02  0.57E+01  0.19E-04  0.95E+00
              9      0.25E-02  0.57E+01  0.19E-04  0.95E+00
             10      0.25E-02  0.57E+01  0.19E-04  0.95E+00
             11      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             12      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             13      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             14      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             15      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             16      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             17      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             18      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             19      0.24E-02  0.54E+01  0.19E-04  0.95E+00
             20      0.24E-02  0.54E+01  0.19E-04  0.95E+00

     Power:  0.17371E+08


                         Increment number 755
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.27E-02  0.13E+02  0.27E-04  0.95E+00
              2      0.27E-02  0.60E+01  0.20E-04  0.95E+00
              3      0.27E-02  0.59E+01  0.19E-04  0.95E+00
              4      0.26E-02  0.59E+01  0.19E-04  0.95E+00
              5      0.26E-02  0.58E+01  0.19E-04  0.95E+00
              6      0.26E-02  0.58E+01  0.19E-04  0.95E+00
              7      0.26E-02  0.58E+01  0.19E-04  0.95E+00
              8      0.26E-02  0.57E+01  0.19E-04  0.95E+00
              9      0.26E-02  0.57E+01  0.19E-04  0.95E+00
             10      0.26E-02  0.57E+01  0.19E-04  0.95E+00
             11      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             12      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             13      0.25E-02  0.56E+01  0.20E-04  0.95E+00
             14      0.25E-02  0.55E+01  0.20E-04  0.95E+00
             15      0.25E-02  0.55E+01  0.20E-04  0.95E+00
             16      0.25E-02  0.55E+01  0.20E-04  0.95E+00
             17      0.25E-02  0.54E+01  0.20E-04  0.95E+00
             18      0.24E-02  0.54E+01  0.20E-04  0.95E+00
             19      0.24E-02  0.54E+01  0.20E-04  0.95E+00
             20      0.24E-02  0.53E+01  0.20E-04  0.95E+00

     Power:  0.17379E+08


                         Increment number 756
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.25E-02  0.13E+02  0.30E-04  0.95E+00
              2      0.25E-02  0.55E+01  0.22E-04  0.95E+00
              3      0.24E-02  0.54E+01  0.21E-04  0.95E+00
              4      0.24E-02  0.54E+01  0.21E-04  0.95E+00
              5      0.24E-02  0.53E+01  0.21E-04  0.95E+00
              6      0.24E-02  0.53E+01  0.22E-04  0.95E+00
              7      0.24E-02  0.53E+01  0.22E-04  0.95E+00
              8      0.24E-02  0.52E+01  0.22E-04  0.95E+00
              9      0.23E-02  0.52E+01  0.23E-04  0.96E+00
             10      0.23E-02  0.51E+01  0.23E-04  0.96E+00
             11      0.23E-02  0.51E+01  0.24E-04  0.96E+00
             12      0.23E-02  0.51E+01  0.24E-04  0.96E+00
             13      0.23E-02  0.50E+01  0.24E-04  0.96E+00
             14      0.23E-02  0.50E+01  0.25E-04  0.96E+00
             15      0.22E-02  0.50E+01  0.25E-04  0.96E+00
             16      0.22E-02  0.49E+01  0.25E-04  0.96E+00
             17      0.22E-02  0.49E+01  0.26E-04  0.96E+00
             18      0.22E-02  0.48E+01  0.26E-04  0.96E+00
             19      0.22E-02  0.48E+01  0.26E-04  0.96E+00
             20      0.22E-02  0.48E+01  0.27E-04  0.96E+00

     Power:  0.17387E+08


                         Increment number 757
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.20E-02  0.13E+02  0.36E-04  0.96E+00
              2      0.20E-02  0.44E+01  0.29E-04  0.96E+00
              3      0.20E-02  0.44E+01  0.28E-04  0.96E+00
              4      0.19E-02  0.44E+01  0.28E-04  0.96E+00
              5      0.19E-02  0.44E+01  0.28E-04  0.96E+00
              6      0.19E-02  0.43E+01  0.28E-04  0.96E+00
              7      0.19E-02  0.43E+01  0.29E-04  0.96E+00
              8      0.19E-02  0.42E+01  0.29E-04  0.96E+00
              9      0.18E-02  0.42E+01  0.29E-04  0.96E+00
             10      0.18E-02  0.42E+01  0.30E-04  0.96E+00
             11      0.18E-02  0.41E+01  0.30E-04  0.97E+00
             12      0.18E-02  0.41E+01  0.30E-04  0.97E+00
             13      0.18E-02  0.40E+01  0.31E-04  0.97E+00
             14      0.18E-02  0.40E+01  0.31E-04  0.97E+00
             15      0.17E-02  0.40E+01  0.31E-04  0.97E+00
             16      0.17E-02  0.39E+01  0.32E-04  0.97E+00
             17      0.17E-02  0.39E+01  0.32E-04  0.97E+00
             18      0.17E-02  0.39E+01  0.32E-04  0.97E+00
             19      0.17E-02  0.38E+01  0.32E-04  0.97E+00
             20      0.17E-02  0.38E+01  0.33E-04  0.97E+00

     Power:  0.17396E+08


                         Increment number 758
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.13E-02  0.14E+02  0.43E-04  0.97E+00
              2      0.13E-02  0.32E+01  0.34E-04  0.97E+00
              3      0.13E-02  0.33E+01  0.33E-04  0.97E+00
              4      0.13E-02  0.32E+01  0.33E-04  0.98E+00
              5      0.13E-02  0.32E+01  0.34E-04  0.98E+00
              6      0.12E-02  0.31E+01  0.34E-04  0.98E+00
              7      0.12E-02  0.31E+01  0.34E-04  0.98E+00
              8      0.12E-02  0.31E+01  0.34E-04  0.98E+00
              9      0.12E-02  0.30E+01  0.34E-04  0.98E+00
             10      0.12E-02  0.30E+01  0.34E-04  0.98E+00
             11      0.12E-02  0.30E+01  0.34E-04  0.98E+00
             12      0.11E-02  0.29E+01  0.35E-04  0.98E+00
             13      0.11E-02  0.29E+01  0.35E-04  0.98E+00
             14      0.11E-02  0.29E+01  0.35E-04  0.98E+00
             15      0.11E-02  0.28E+01  0.35E-04  0.98E+00
             16      0.11E-02  0.28E+01  0.35E-04  0.98E+00
             17      0.11E-02  0.28E+01  0.35E-04  0.98E+00
             18      0.11E-02  0.27E+01  0.36E-04  0.98E+00
             19      0.11E-02  0.27E+01  0.36E-04  0.98E+00
             20      0.10E-02  0.27E+01  0.36E-04  0.98E+00

     Power:  0.17404E+08


                         Increment number 759
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.13E+02  0.47E-04  0.98E+00

     Power:  0.17413E+08


                         Increment number 760
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.21E+02  0.40E-04  0.98E+00
              2      0.10E-02  0.34E+01  0.38E-04  0.98E+00
              3      0.10E-02  0.33E+01  0.36E-04  0.98E+00
              4      0.10E-02  0.33E+01  0.35E-04  0.98E+00
              5      0.10E-02  0.33E+01  0.35E-04  0.98E+00
              6      0.10E-02  0.33E+01  0.35E-04  0.98E+00
              7      0.10E-02  0.32E+01  0.35E-04  0.98E+00

     Power:  0.17421E+08


                         Increment number 761
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.15E-02  0.80E+01  0.39E-04  0.97E+00
              2      0.15E-02  0.44E+01  0.35E-04  0.97E+00
              3      0.15E-02  0.43E+01  0.34E-04  0.97E+00
              4      0.15E-02  0.43E+01  0.34E-04  0.97E+00
              5      0.15E-02  0.43E+01  0.33E-04  0.97E+00
              6      0.15E-02  0.43E+01  0.33E-04  0.97E+00
              7      0.15E-02  0.43E+01  0.33E-04  0.97E+00
              8      0.15E-02  0.42E+01  0.32E-04  0.97E+00
              9      0.15E-02  0.42E+01  0.32E-04  0.97E+00
             10      0.15E-02  0.42E+01  0.32E-04  0.97E+00
             11      0.15E-02  0.42E+01  0.32E-04  0.97E+00
             12      0.15E-02  0.42E+01  0.31E-04  0.97E+00
             13      0.15E-02  0.41E+01  0.31E-04  0.97E+00
             14      0.15E-02  0.41E+01  0.31E-04  0.97E+00
             15      0.15E-02  0.41E+01  0.30E-04  0.97E+00
             16      0.15E-02  0.41E+01  0.30E-04  0.97E+00
             17      0.15E-02  0.41E+01  0.30E-04  0.97E+00
             18      0.15E-02  0.41E+01  0.30E-04  0.97E+00
             19      0.15E-02  0.41E+01  0.30E-04  0.97E+00
             20      0.15E-02  0.40E+01  0.29E-04  0.97E+00

     Power:  0.17430E+08


                         Increment number 762
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.20E-02  0.11E+02  0.36E-04  0.96E+00
              2      0.20E-02  0.52E+01  0.30E-04  0.96E+00
              3      0.20E-02  0.51E+01  0.28E-04  0.96E+00
              4      0.20E-02  0.51E+01  0.28E-04  0.96E+00
              5      0.20E-02  0.51E+01  0.28E-04  0.96E+00
              6      0.20E-02  0.51E+01  0.27E-04  0.96E+00
              7      0.20E-02  0.50E+01  0.27E-04  0.96E+00
              8      0.20E-02  0.50E+01  0.27E-04  0.96E+00
              9      0.20E-02  0.50E+01  0.26E-04  0.96E+00
             10      0.20E-02  0.50E+01  0.26E-04  0.96E+00
             11      0.20E-02  0.50E+01  0.26E-04  0.96E+00
             12      0.20E-02  0.50E+01  0.26E-04  0.96E+00
             13      0.20E-02  0.49E+01  0.25E-04  0.96E+00
             14      0.20E-02  0.49E+01  0.25E-04  0.96E+00
             15      0.20E-02  0.49E+01  0.25E-04  0.96E+00
             16      0.20E-02  0.49E+01  0.24E-04  0.96E+00
             17      0.20E-02  0.49E+01  0.24E-04  0.96E+00
             18      0.20E-02  0.48E+01  0.24E-04  0.96E+00
             19      0.20E-02  0.48E+01  0.23E-04  0.96E+00
             20      0.19E-02  0.48E+01  0.23E-04  0.96E+00

     Power:  0.17438E+08


                         Increment number 763
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.25E-02  0.11E+02  0.31E-04  0.95E+00
              2      0.25E-02  0.58E+01  0.23E-04  0.95E+00
              3      0.24E-02  0.57E+01  0.22E-04  0.95E+00
              4      0.24E-02  0.57E+01  0.22E-04  0.95E+00
              5      0.24E-02  0.57E+01  0.21E-04  0.95E+00
              6      0.24E-02  0.57E+01  0.21E-04  0.95E+00
              7      0.24E-02  0.56E+01  0.21E-04  0.95E+00
              8      0.24E-02  0.56E+01  0.20E-04  0.95E+00
              9      0.24E-02  0.56E+01  0.20E-04  0.95E+00
             10      0.24E-02  0.56E+01  0.20E-04  0.95E+00
             11      0.24E-02  0.56E+01  0.19E-04  0.95E+00
             12      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             13      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             14      0.24E-02  0.55E+01  0.19E-04  0.95E+00
             15      0.24E-02  0.55E+01  0.19E-04  0.96E+00
             16      0.23E-02  0.54E+01  0.19E-04  0.96E+00
             17      0.23E-02  0.54E+01  0.19E-04  0.96E+00
             18      0.23E-02  0.54E+01  0.19E-04  0.96E+00
             19      0.23E-02  0.54E+01  0.19E-04  0.96E+00
             20      0.23E-02  0.53E+01  0.19E-04  0.96E+00

     Power:  0.17446E+08


                         Increment number 764
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.27E-02  0.12E+02  0.27E-04  0.95E+00
              2      0.27E-02  0.60E+01  0.20E-04  0.95E+00
              3      0.27E-02  0.60E+01  0.19E-04  0.95E+00
              4      0.26E-02  0.59E+01  0.19E-04  0.95E+00
              5      0.26E-02  0.59E+01  0.19E-04  0.95E+00
              6      0.26E-02  0.59E+01  0.19E-04  0.95E+00
              7      0.26E-02  0.59E+01  0.19E-04  0.95E+00
              8      0.26E-02  0.58E+01  0.19E-04  0.95E+00
              9      0.26E-02  0.58E+01  0.19E-04  0.95E+00
             10      0.26E-02  0.58E+01  0.19E-04  0.95E+00
             11      0.26E-02  0.57E+01  0.19E-04  0.95E+00
             12      0.25E-02  0.57E+01  0.19E-04  0.95E+00
             13      0.25E-02  0.57E+01  0.19E-04  0.95E+00
             14      0.25E-02  0.57E+01  0.19E-04  0.95E+00
             15      0.25E-02  0.56E+01  0.19E-04  0.95E+00
             16      0.25E-02  0.56E+01  0.20E-04  0.95E+00
             17      0.25E-02  0.56E+01  0.20E-04  0.95E+00
             18      0.25E-02  0.55E+01  0.20E-04  0.95E+00
             19      0.25E-02  0.55E+01  0.20E-04  0.95E+00
             20      0.24E-02  0.55E+01  0.20E-04  0.95E+00

     Power:  0.17455E+08


                         Increment number 765
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.26E-02  0.13E+02  0.29E-04  0.95E+00
              2      0.26E-02  0.57E+01  0.21E-04  0.95E+00
              3      0.26E-02  0.57E+01  0.20E-04  0.95E+00
              4      0.26E-02  0.57E+01  0.20E-04  0.95E+00
              5      0.25E-02  0.56E+01  0.20E-04  0.95E+00
              6      0.25E-02  0.56E+01  0.20E-04  0.95E+00
              7      0.25E-02  0.56E+01  0.21E-04  0.95E+00
              8      0.25E-02  0.55E+01  0.21E-04  0.95E+00
              9      0.25E-02  0.55E+01  0.21E-04  0.95E+00
             10      0.25E-02  0.55E+01  0.21E-04  0.95E+00
             11      0.24E-02  0.54E+01  0.21E-04  0.95E+00
             12      0.24E-02  0.54E+01  0.22E-04  0.95E+00
             13      0.24E-02  0.54E+01  0.22E-04  0.95E+00
             14      0.24E-02  0.53E+01  0.22E-04  0.95E+00
             15      0.24E-02  0.53E+01  0.23E-04  0.95E+00
             16      0.24E-02  0.53E+01  0.23E-04  0.95E+00
             17      0.23E-02  0.52E+01  0.24E-04  0.96E+00
             18      0.23E-02  0.52E+01  0.24E-04  0.96E+00
             19      0.23E-02  0.51E+01  0.24E-04  0.96E+00
             20      0.23E-02  0.51E+01  0.25E-04  0.96E+00

     Power:  0.17463E+08


                         Increment number 766
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.13E+02  0.34E-04  0.96E+00
              2      0.22E-02  0.49E+01  0.27E-04  0.96E+00
              3      0.22E-02  0.49E+01  0.26E-04  0.96E+00
              4      0.22E-02  0.49E+01  0.26E-04  0.96E+00
              5      0.22E-02  0.48E+01  0.26E-04  0.96E+00
              6      0.21E-02  0.48E+01  0.27E-04  0.96E+00
              7      0.21E-02  0.48E+01  0.27E-04  0.96E+00
              8      0.21E-02  0.47E+01  0.27E-04  0.96E+00
              9      0.21E-02  0.47E+01  0.28E-04  0.96E+00
             10      0.21E-02  0.46E+01  0.28E-04  0.96E+00
             11      0.20E-02  0.46E+01  0.28E-04  0.96E+00
             12      0.20E-02  0.46E+01  0.29E-04  0.96E+00
             13      0.20E-02  0.45E+01  0.29E-04  0.96E+00
