

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              8      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.27E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.26E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.26E+01  0.32E-03  0.83E+00
             12      0.11E-01  0.26E+01  0.32E-03  0.83E+00
             13      0.11E-01  0.26E+01  0.32E-03  0.83E+00
             14      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.26E+01  0.32E-03  0.83E+00

     Power:   1871.5    


                         Increment number 401
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.58E+02  0.32E-03  0.82E+00
              2      0.11E-01  0.10E+02  0.31E-03  0.82E+00
              3      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              4      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.27E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             13      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             14      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             15      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             16      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.26E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.26E+01  0.32E-03  0.83E+00

     Power:   1899.1    


                         Increment number 402
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.60E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.10E+02  0.31E-03  0.82E+00
              3      0.11E-01  0.33E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              5      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.27E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             15      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             16      0.11E-01  0.27E+01  0.32E-03  0.83E+00
             17      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.27E+01  0.32E-03  0.83E+00

     Power:   1922.7    


                         Increment number 403
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.61E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.11E+02  0.31E-03  0.82E+00
              3      0.11E-01  0.34E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.29E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.28E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.28E+01  0.32E-03  0.82E+00
              9      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             16      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             17      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             18      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.27E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.27E+01  0.32E-03  0.83E+00

     Power:   1944.3    


                         Increment number 404
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.11E-01  0.63E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.11E+02  0.32E-03  0.82E+00
              3      0.11E-01  0.34E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.29E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.29E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.29E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.29E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.29E+01  0.32E-03  0.82E+00
              9      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.28E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             17      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             18      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             19      0.10E-01  0.28E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.28E+01  0.32E-03  0.83E+00

     Power:   1967.9    


                         Increment number 405
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.64E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.11E+02  0.31E-03  0.82E+00
              3      0.11E-01  0.35E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.30E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.29E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.29E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.29E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.29E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             17      0.11E-01  0.29E+01  0.32E-03  0.83E+00
             18      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             19      0.11E-01  0.28E+01  0.32E-03  0.83E+00
             20      0.10E-01  0.28E+01  0.32E-03  0.83E+00

     Power:   1994.3    


                         Increment number 406
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.67E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.12E+02  0.31E-03  0.81E+00
              3      0.11E-01  0.36E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.30E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.30E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.30E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.30E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.30E+01  0.32E-03  0.82E+00
              9      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             17      0.11E-01  0.29E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.29E+01  0.32E-03  0.83E+00
             19      0.11E-01  0.29E+01  0.32E-03  0.83E+00
             20      0.11E-01  0.29E+01  0.32E-03  0.83E+00

     Power:   2018.7    


                         Increment number 407
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.69E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.12E+02  0.31E-03  0.81E+00
              3      0.11E-01  0.37E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.31E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              6      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.30E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             17      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             19      0.11E-01  0.30E+01  0.32E-03  0.83E+00
             20      0.11E-01  0.30E+01  0.32E-03  0.83E+00

     Power:   2040.2    


                         Increment number 408
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.71E+02  0.33E-03  0.81E+00
              2      0.11E-01  0.13E+02  0.31E-03  0.81E+00
              3      0.11E-01  0.38E+01  0.31E-03  0.82E+00
              4      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.31E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.31E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.31E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.31E+01  0.33E-03  0.82E+00
             11      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             17      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.30E+01  0.32E-03  0.82E+00
             19      0.11E-01  0.30E+01  0.32E-03  0.83E+00
             20      0.11E-01  0.30E+01  0.32E-03  0.83E+00

     Power:   2061.0    


                         Increment number 409
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.72E+02  0.32E-03  0.81E+00
              2      0.11E-01  0.13E+02  0.32E-03  0.81E+00
              3      0.11E-01  0.39E+01  0.31E-03  0.81E+00
              4      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              7      0.11E-01  0.32E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.32E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             10      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             11      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             12      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             13      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             14      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             15      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             16      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             17      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             19      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             20      0.11E-01  0.31E+01  0.32E-03  0.83E+00

     Power:   2084.5    


                         Increment number 410
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.75E+02  0.32E-03  0.81E+00
              2      0.12E-01  0.13E+02  0.32E-03  0.81E+00
              3      0.11E-01  0.39E+01  0.31E-03  0.81E+00
              4      0.11E-01  0.33E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.32E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.32E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.32E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.32E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             11      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             12      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             13      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             14      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             15      0.11E-01  0.31E+01  0.33E-03  0.82E+00
             16      0.11E-01  0.31E+01  0.33E-03  0.82E+00
             17      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             19      0.11E-01  0.31E+01  0.32E-03  0.82E+00
             20      0.11E-01  0.31E+01  0.32E-03  0.83E+00

     Power:   2110.3    


                         Increment number 411
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.76E+02  0.32E-03  0.81E+00
              2      0.12E-01  0.14E+02  0.32E-03  0.81E+00
              3      0.11E-01  0.40E+01  0.31E-03  0.81E+00
              4      0.11E-01  0.33E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.33E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             11      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             12      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             13      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             14      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             15      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             16      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             17      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             18      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             19      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             20      0.11E-01  0.32E+01  0.33E-03  0.83E+00

     Power:   2148.4    


                         Increment number 412
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.78E+02  0.32E-03  0.81E+00
              2      0.12E-01  0.14E+02  0.33E-03  0.81E+00
              3      0.11E-01  0.41E+01  0.30E-03  0.81E+00
              4      0.11E-01  0.34E+01  0.32E-03  0.82E+00
              5      0.11E-01  0.33E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.33E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             11      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             12      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             13      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             14      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             15      0.11E-01  0.33E+01  0.33E-03  0.82E+00
             16      0.11E-01  0.32E+01  0.33E-03  0.82E+00
             17      0.11E-01  0.32E+01  0.32E-03  0.82E+00
             18      0.11E-01  0.32E+01  0.32E-03  0.82E+00
             19      0.11E-01  0.32E+01  0.32E-03  0.82E+00
             20      0.11E-01  0.32E+01  0.32E-03  0.83E+00

     Power:   2196.1    


                         Increment number 413
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.12E-01  0.80E+02  0.32E-03  0.81E+00
              2      0.12E-01  0.14E+02  0.33E-03  0.81E+00
              3      0.11E-01  0.42E+01  0.31E-03  0.81E+00
              4      0.11E-01  0.34E+01  0.32E-03  0.81E+00
              5      0.11E-01  0.34E+01  0.32E-03  0.82E+00
              6      0.11E-01  0.34E+01  0.33E-03  0.82E+00
              7      0.11E-01  0.34E+01  0.33E-03  0.82E+00
              8      0.11E-01  0.34E+01  0.33E-03  0.82E+00
              9      0.11E-01  0.34E+01  0.33E-03  0.82E+00
             10      0.11E-01  0.34E+01  0.33E-03  0.82E+00
